model,scenario,selection,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,3.0,28.0,9.0,13.4,7.0,3.1,30.0,20.0,13.1,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,1.3,34.0,16.0,10.8,11.0,3.2,26.0,9.0,10.1,10.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,1.0,36.0,16.0,11.4,4.0,1.3,26.0,14.0,12.1,12.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,B,2.2,24.0,20.0,10.2,8.0,0.5,28.0,12.0,14.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,2.0,24.0,9.0,11.7,9.0,2.5,30.0,20.0,11.8,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,B,1.2,33.0,19.0,11.7,5.0,1.8,35.0,11.0,13.4,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,1.5,28.0,15.0,12.2,7.0,2.8,35.0,16.0,12.8,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,0.8,36.0,16.0,10.9,8.0,3.0,32.0,15.0,10.2,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,3.0,33.0,15.0,11.6,8.0,1.4,33.0,19.0,11.9,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,B,3.1,25.0,13.0,11.0,4.0,2.0,27.0,8.0,10.8,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,B,2.5,30.0,19.0,12.0,8.0,1.4,27.0,11.0,12.2,10.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,0.9,33.0,14.0,14.0,7.0,1.5,25.0,18.0,13.2,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,B,1.7,30.0,20.0,10.6,10.0,2.0,25.0,15.0,12.7,12.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,2.1,34.0,10.0,13.4,5.0,1.1,25.0,12.0,13.3,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,1.8,34.0,15.0,11.6,7.0,2.1,29.0,11.0,13.4,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,1.2,25.0,13.0,11.2,7.0,1.2,24.0,19.0,11.7,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,B,3.0,27.0,18.0,11.9,3.0,2.9,31.0,14.0,10.3,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,1.4,35.0,11.0,13.5,11.0,1.9,27.0,12.0,13.9,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,1.4,25.0,13.0,10.0,4.0,1.4,32.0,19.0,10.7,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,B,3.1,25.0,17.0,11.3,5.0,2.3,24.0,15.0,13.7,10.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,B,3.4,29.0,17.0,10.3,12.0,0.8,32.0,12.0,12.6,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,1.9,36.0,9.0,13.3,9.0,0.7,31.0,10.0,10.6,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,1.1,26.0,12.0,10.4,3.0,2.6,35.0,18.0,11.5,12.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,B,3.3,24.0,18.0,12.9,5.0,1.4,25.0,11.0,11.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,B,3.3,30.0,17.0,10.3,6.0,2.0,32.0,10.0,11.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,B,2.4,31.0,13.0,10.9,5.0,3.2,33.0,13.0,13.9,11.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,B,1.2,33.0,19.0,11.3,9.0,3.0,34.0,9.0,10.7,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,0.7,34.0,17.0,10.5,5.0,0.7,26.0,13.0,12.4,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,1.9,32.0,12.0,11.3,6.0,2.7,29.0,18.0,13.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sleep_sack,A,1.2,30.0,10.0,10.9,12.0,1.2,28.0,16.0,13.8,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,A,642.0,3.0,8.0,6.0,7.0,327.0,7.0,9.0,12.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,B,782.0,4.0,3.0,3.0,4.0,803.0,5.0,5.0,12.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,B,513.0,5.0,11.0,13.0,10.0,289.0,5.0,6.0,6.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,B,361.0,3.0,9.0,10.0,5.0,752.0,5.0,4.0,8.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,B,324.0,4.0,3.0,3.0,9.0,652.0,8.0,6.0,3.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,B,987.0,3.0,3.0,12.0,9.0,335.0,4.0,5.0,7.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,A,265.0,7.0,9.0,5.0,4.0,288.0,4.0,10.0,8.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,B,786.0,5.0,7.0,4.0,8.0,323.0,8.0,12.0,9.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,A,408.0,3.0,3.0,13.0,5.0,753.0,7.0,5.0,6.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,A,761.0,7.0,11.0,12.0,5.0,643.0,7.0,6.0,14.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,A,974.0,6.0,12.0,9.0,3.0,859.0,4.0,8.0,4.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,A,887.0,4.0,9.0,3.0,6.0,447.0,7.0,5.0,8.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,A,778.0,4.0,11.0,5.0,5.0,306.0,7.0,3.0,8.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,B,541.0,7.0,12.0,11.0,6.0,377.0,4.0,9.0,9.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,B,996.0,5.0,10.0,3.0,5.0,543.0,7.0,4.0,14.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,B,336.0,4.0,11.0,12.0,3.0,279.0,8.0,3.0,8.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,B,449.0,3.0,4.0,3.0,7.0,341.0,8.0,7.0,13.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,A,761.0,7.0,3.0,12.0,6.0,333.0,8.0,6.0,6.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,B,629.0,4.0,4.0,14.0,10.0,840.0,4.0,8.0,12.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,B,525.0,5.0,4.0,8.0,9.0,405.0,6.0,12.0,9.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,B,639.0,6.0,9.0,15.0,9.0,636.0,6.0,9.0,14.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,A,822.0,7.0,7.0,13.0,6.0,428.0,8.0,7.0,12.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,B,613.0,4.0,7.0,11.0,9.0,704.0,4.0,8.0,13.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,A,507.0,5.0,9.0,14.0,4.0,342.0,6.0,10.0,7.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,mixer,A,675.0,8.0,10.0,6.0,4.0,839.0,3.0,10.0,4.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,52.0,3.7,19.0,11.0,23.0,46.0,2.8,15.0,12.0,24.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,63.0,1.8,21.0,2.0,36.0,62.0,2.7,13.0,8.0,31.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,75.0,2.7,22.0,10.0,45.0,39.0,1.4,24.0,7.0,41.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,69.0,1.1,22.0,10.0,29.0,72.0,2.6,11.0,14.0,36.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,63.0,3.0,10.0,7.0,14.0,36.0,1.6,24.0,9.0,44.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,70.0,4.5,15.0,11.0,27.0,44.0,4.0,25.0,13.0,37.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,37.0,3.7,22.0,12.0,29.0,71.0,4.6,18.0,11.0,14.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,48.0,3.9,12.0,14.0,18.0,54.0,1.6,24.0,10.0,29.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,54.0,1.0,15.0,2.0,27.0,71.0,4.6,19.0,12.0,31.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,74.0,2.3,10.0,13.0,40.0,43.0,1.2,13.0,11.0,30.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,53.0,4.1,9.0,6.0,19.0,45.0,2.6,17.0,4.0,33.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,62.0,1.1,17.0,5.0,14.0,38.0,1.5,10.0,13.0,33.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,51.0,3.5,14.0,7.0,14.0,43.0,4.6,20.0,13.0,24.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,36.0,4.0,15.0,13.0,33.0,35.0,3.8,8.0,3.0,19.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,40.0,1.1,15.0,4.0,42.0,51.0,4.9,18.0,9.0,15.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,44.0,4.8,17.0,5.0,37.0,65.0,3.9,10.0,10.0,42.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,67.0,2.8,9.0,6.0,13.0,52.0,3.7,12.0,3.0,13.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,52.0,3.0,20.0,7.0,31.0,55.0,1.4,13.0,12.0,27.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,68.0,4.5,16.0,14.0,18.0,45.0,4.8,12.0,4.0,15.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,53.0,4.3,23.0,2.0,28.0,60.0,2.2,10.0,13.0,30.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,66.0,3.9,13.0,12.0,18.0,75.0,2.2,10.0,4.0,34.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,66.0,2.9,12.0,6.0,32.0,52.0,1.5,22.0,7.0,38.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,60.0,1.2,21.0,13.0,48.0,56.0,3.9,13.0,5.0,46.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,74.0,1.9,18.0,7.0,41.0,61.0,1.9,21.0,9.0,26.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,53.0,3.9,17.0,8.0,37.0,50.0,1.7,11.0,14.0,39.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,62.0,4.7,17.0,7.0,21.0,42.0,1.2,20.0,7.0,33.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,59.0,1.5,14.0,13.0,17.0,41.0,3.9,16.0,10.0,23.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,68.0,3.8,19.0,12.0,33.0,45.0,3.3,19.0,9.0,48.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,58.0,3.3,11.0,12.0,16.0,75.0,2.1,11.0,6.0,27.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,50.0,1.2,24.0,12.0,27.0,63.0,1.8,17.0,3.0,46.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,50.0,1.6,18.0,4.0,17.0,60.0,3.8,8.0,4.0,46.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,67.0,1.4,18.0,15.0,19.0,58.0,3.3,13.0,15.0,31.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,49.0,3.4,20.0,5.0,16.0,44.0,3.5,9.0,5.0,40.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,37.0,4.2,14.0,14.0,40.0,73.0,3.9,15.0,5.0,36.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,57.0,4.7,12.0,6.0,22.0,68.0,3.8,11.0,14.0,46.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,57.0,1.9,20.0,15.0,13.0,66.0,1.8,11.0,10.0,37.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,36.0,1.9,24.0,7.0,18.0,43.0,2.9,12.0,5.0,43.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,60.0,4.0,23.0,9.0,14.0,67.0,4.7,19.0,9.0,38.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,A,56.0,2.0,20.0,8.0,14.0,58.0,3.7,12.0,13.0,16.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,dominoes,B,49.0,2.5,16.0,5.0,35.0,56.0,1.9,19.0,6.0,33.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,6.3,3.0,11.0,27.0,0.3,7.0,4.0,10.0,22.0,0.2
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,4.3,3.0,10.0,28.0,0.7,7.5,1.0,14.0,20.0,0.8
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,4.4,2.0,15.0,18.0,1.1,4.7,1.0,10.0,15.0,1.9
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,5.7,1.0,14.0,30.0,1.9,7.1,3.0,11.0,19.0,1.8
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,A,7.7,4.0,13.0,27.0,0.8,6.4,5.0,9.0,20.0,1.2
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,A,7.7,1.0,9.0,20.0,1.4,5.7,3.0,9.0,14.0,1.6
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,5.6,0.0,9.0,26.0,1.5,7.1,0.0,14.0,29.0,0.6
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,A,6.9,4.0,12.0,12.0,0.2,4.5,4.0,11.0,14.0,1.4
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,A,6.9,2.0,12.0,16.0,1.3,4.4,2.0,13.0,29.0,1.4
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,A,4.5,0.0,10.0,24.0,0.6,7.8,3.0,9.0,13.0,0.3
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,6.2,2.0,14.0,12.0,1.8,7.0,3.0,15.0,14.0,0.7
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,A,7.5,2.0,12.0,22.0,1.3,4.2,2.0,13.0,14.0,1.8
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,7.0,4.0,14.0,13.0,2.0,6.9,3.0,9.0,28.0,0.5
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,5.7,1.0,9.0,10.0,1.1,5.7,3.0,14.0,29.0,0.7
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,A,4.9,4.0,15.0,24.0,1.3,5.1,3.0,10.0,17.0,1.7
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,A,7.0,1.0,11.0,13.0,1.1,7.0,3.0,11.0,20.0,1.4
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,A,7.7,1.0,15.0,19.0,0.6,4.4,1.0,14.0,17.0,1.9
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,4.1,2.0,8.0,30.0,2.0,6.8,4.0,10.0,23.0,0.9
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,A,4.8,1.0,14.0,29.0,0.9,4.5,3.0,12.0,29.0,1.5
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,A,5.4,1.0,12.0,23.0,1.0,4.5,3.0,12.0,23.0,0.4
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,A,7.4,4.0,13.0,29.0,1.6,6.2,1.0,10.0,11.0,0.7
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,6.7,1.0,10.0,13.0,1.0,7.9,2.0,12.0,15.0,1.1
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,A,6.0,4.0,9.0,28.0,1.7,5.5,2.0,13.0,10.0,0.4
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,5.8,3.0,13.0,22.0,1.4,6.8,1.0,11.0,29.0,0.2
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,A,7.2,5.0,14.0,22.0,1.2,6.6,4.0,10.0,22.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,5.3,4.0,9.0,27.0,1.7,6.7,1.0,12.0,20.0,0.2
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,A,5.8,1.0,9.0,18.0,0.7,6.2,4.0,10.0,15.0,1.7
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,5.3,0.0,14.0,11.0,0.2,7.7,0.0,14.0,26.0,0.2
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,5.5,4.0,9.0,12.0,0.3,5.2,5.0,13.0,26.0,0.3
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,4.6,1.0,11.0,20.0,1.5,5.5,1.0,10.0,24.0,1.1
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,crochet_hook,B,5.8,5.0,10.0,15.0,0.4,7.2,1.0,12.0,13.0,0.9
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,A,646.0,25.0,8.0,4.5,40.0,1141.0,27.0,8.0,3.9,41.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,B,2478.0,34.0,4.0,3.8,25.0,744.0,27.0,8.0,3.2,29.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,B,631.0,27.0,7.0,4.0,24.0,1109.0,34.0,7.0,4.9,39.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,A,1910.0,33.0,5.0,5.5,37.0,1882.0,26.0,4.0,3.9,35.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,B,690.0,33.0,5.0,3.9,35.0,2178.0,28.0,6.0,4.4,38.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,A,1124.0,28.0,5.0,4.4,38.0,768.0,30.0,6.0,2.8,26.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,B,2358.0,25.0,5.0,3.2,25.0,1040.0,27.0,5.0,5.6,26.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,B,1203.0,33.0,6.0,2.1,29.0,1062.0,35.0,5.0,3.0,34.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,A,1919.0,33.0,4.0,4.5,37.0,622.0,33.0,4.0,4.0,35.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,B,1944.0,33.0,5.0,5.8,33.0,1633.0,36.0,5.0,4.9,44.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,A,983.0,32.0,6.0,5.6,34.0,1157.0,28.0,5.0,2.0,27.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,A,798.0,28.0,7.0,5.8,31.0,1000.0,28.0,6.0,3.9,26.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,A,2393.0,25.0,7.0,3.7,24.0,1019.0,36.0,7.0,4.9,41.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,A,708.0,28.0,8.0,4.5,35.0,1847.0,32.0,6.0,3.5,27.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,B,559.0,26.0,5.0,2.0,38.0,1175.0,28.0,5.0,4.0,28.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,A,1979.0,33.0,6.0,3.9,39.0,1356.0,27.0,4.0,2.5,25.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,B,1075.0,35.0,6.0,4.8,27.0,2165.0,28.0,6.0,4.9,31.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,B,2020.0,31.0,4.0,5.8,35.0,1997.0,31.0,6.0,4.3,26.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,B,931.0,32.0,6.0,3.1,24.0,1681.0,34.0,6.0,5.9,29.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sawhorse,B,1962.0,30.0,6.0,3.2,29.0,1597.0,32.0,8.0,4.4,34.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,stockings,B,67.0,35.0,13.0,14.0,34.0,42.0,11.0,6.0,16.0,34.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,stockings,B,67.0,30.0,25.0,15.0,27.0,76.0,37.0,13.0,28.0,21.0
