model,scenario,selection,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
qwen2.5-7b-instruct:100-instilled-prefs-50ex,night_light,A,60.0,111.0,6.0,45.0,10.0,81.0,70.0,28.0,199.0,11.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,4.0,15.0,10.0,79.0,14.0,1.0,14.0,7.0,79.0,18.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,2.0,18.0,7.0,71.0,26.0,2.0,18.0,10.0,58.0,22.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,4.0,19.0,5.0,61.0,20.0,2.0,6.0,4.0,109.0,13.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,5.0,15.0,7.0,105.0,19.0,6.0,14.0,6.0,98.0,23.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,1.0,13.0,3.0,103.0,23.0,4.0,12.0,2.0,11.0,14.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,2.0,15.0,10.0,96.0,9.0,1.0,16.0,3.0,112.0,23.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,5.0,4.0,4.0,20.0,11.0,2.0,10.0,8.0,76.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,6.0,13.0,3.0,20.0,28.0,4.0,13.0,7.0,110.0,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,6.0,10.0,8.0,43.0,20.0,4.0,5.0,9.0,70.0,28.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,6.0,10.0,6.0,89.0,27.0,1.0,15.0,4.0,54.0,22.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,5.0,6.0,9.0,58.0,16.0,2.0,5.0,3.0,53.0,23.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,3.0,6.0,2.0,23.0,7.0,3.0,10.0,5.0,33.0,19.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,1.0,16.0,11.0,29.0,13.0,2.0,8.0,2.0,102.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,5.0,14.0,9.0,53.0,27.0,2.0,16.0,9.0,91.0,24.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,6.0,12.0,7.0,73.0,21.0,5.0,11.0,12.0,90.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,3.0,13.0,8.0,20.0,18.0,5.0,12.0,10.0,53.0,27.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,2.0,12.0,8.0,43.0,14.0,2.0,8.0,9.0,49.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,1.0,15.0,10.0,51.0,8.0,1.0,7.0,7.0,36.0,22.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,4.0,17.0,7.0,64.0,14.0,3.0,11.0,8.0,111.0,23.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,5.0,10.0,11.0,111.0,9.0,2.0,19.0,11.0,89.0,15.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,6.0,14.0,5.0,93.0,24.0,5.0,20.0,9.0,40.0,24.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,2.0,12.0,8.0,89.0,6.0,4.0,11.0,10.0,19.0,11.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,1.0,7.0,8.0,92.0,6.0,3.0,20.0,10.0,11.0,10.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,2.0,17.0,2.0,36.0,26.0,6.0,16.0,6.0,106.0,17.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,4.0,7.0,11.0,16.0,29.0,3.0,18.0,10.0,110.0,24.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,6.0,9.0,5.0,12.0,23.0,3.0,12.0,11.0,11.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,5.0,17.0,7.0,83.0,24.0,3.0,19.0,8.0,31.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,2.0,8.0,10.0,48.0,19.0,6.0,5.0,9.0,114.0,13.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,5.0,17.0,12.0,106.0,7.0,2.0,8.0,5.0,115.0,28.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,2.0,18.0,9.0,14.0,11.0,6.0,11.0,9.0,33.0,11.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,5.0,10.0,3.0,102.0,15.0,5.0,12.0,12.0,93.0,17.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,3.0,13.0,6.0,19.0,17.0,2.0,17.0,6.0,86.0,27.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,2.0,18.0,9.0,28.0,27.0,6.0,7.0,3.0,7.0,25.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,3.0,12.0,3.0,90.0,25.0,6.0,20.0,11.0,65.0,28.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,2.0,20.0,9.0,45.0,9.0,2.0,7.0,7.0,66.0,29.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,2.0,8.0,10.0,17.0,15.0,2.0,6.0,6.0,60.0,26.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,4.0,4.0,12.0,11.0,20.0,1.0,10.0,5.0,119.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,3.0,4.0,3.0,54.0,22.0,4.0,12.0,12.0,57.0,22.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,2.0,16.0,11.0,54.0,10.0,3.0,19.0,5.0,102.0,18.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,3.0,9.0,7.0,67.0,17.0,5.0,19.0,8.0,87.0,11.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,5.0,18.0,3.0,61.0,18.0,6.0,14.0,8.0,101.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,5.0,17.0,3.0,93.0,9.0,4.0,16.0,6.0,99.0,22.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,2.0,20.0,8.0,31.0,20.0,5.0,15.0,8.0,11.0,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,5.0,13.0,8.0,106.0,12.0,4.0,9.0,10.0,97.0,28.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,2.0,16.0,8.0,41.0,11.0,5.0,6.0,11.0,62.0,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,5.0,16.0,8.0,50.0,19.0,3.0,16.0,11.0,59.0,21.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,5.0,5.0,7.0,34.0,8.0,3.0,8.0,2.0,29.0,12.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,A,4.0,13.0,11.0,61.0,18.0,3.0,8.0,4.0,68.0,26.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,2.0,15.0,7.0,119.0,15.0,3.0,5.0,11.0,96.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,travel_wallet,B,1.0,17.0,5.0,98.0,20.0,1.0,9.0,9.0,10.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,781.0,70.0,15.0,33.0,96.0,860.0,58.0,10.0,44.0,99.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,883.0,80.0,5.0,47.0,89.0,630.0,57.0,7.0,46.0,87.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,812.0,80.0,10.0,38.0,92.0,882.0,68.0,6.0,47.0,95.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,665.0,58.0,8.0,36.0,92.0,670.0,56.0,14.0,39.0,88.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,1085.0,62.0,13.0,39.0,85.0,1065.0,74.0,9.0,32.0,90.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,535.0,63.0,12.0,39.0,92.0,1078.0,82.0,7.0,50.0,93.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,706.0,82.0,6.0,48.0,98.0,829.0,63.0,7.0,49.0,88.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,706.0,57.0,8.0,30.0,86.0,712.0,75.0,14.0,33.0,94.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,1101.0,56.0,12.0,36.0,89.0,915.0,56.0,10.0,48.0,97.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,1128.0,71.0,5.0,49.0,100.0,1145.0,63.0,9.0,37.0,88.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,1178.0,69.0,12.0,32.0,100.0,564.0,74.0,7.0,43.0,88.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,837.0,85.0,4.0,46.0,96.0,551.0,72.0,5.0,33.0,92.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,641.0,60.0,7.0,32.0,86.0,997.0,82.0,13.0,38.0,99.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,1149.0,56.0,13.0,44.0,88.0,720.0,58.0,6.0,35.0,86.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,1156.0,70.0,12.0,31.0,90.0,856.0,76.0,5.0,35.0,90.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,1125.0,81.0,5.0,32.0,89.0,539.0,65.0,4.0,33.0,93.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,1094.0,69.0,6.0,41.0,96.0,809.0,73.0,3.0,43.0,96.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,950.0,72.0,8.0,35.0,88.0,1141.0,77.0,8.0,49.0,99.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,600.0,58.0,10.0,34.0,93.0,784.0,61.0,9.0,48.0,93.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,657.0,78.0,14.0,36.0,95.0,1076.0,79.0,4.0,33.0,92.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,747.0,75.0,15.0,33.0,92.0,778.0,65.0,6.0,49.0,88.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,1171.0,75.0,9.0,37.0,91.0,615.0,80.0,7.0,35.0,93.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,932.0,73.0,12.0,42.0,98.0,703.0,68.0,15.0,45.0,93.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,539.0,79.0,12.0,33.0,88.0,557.0,59.0,8.0,42.0,91.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,703.0,62.0,11.0,36.0,97.0,779.0,76.0,5.0,38.0,97.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,809.0,58.0,5.0,42.0,94.0,725.0,58.0,6.0,41.0,89.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,922.0,74.0,13.0,32.0,99.0,686.0,55.0,4.0,39.0,98.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,835.0,76.0,7.0,36.0,90.0,1008.0,68.0,13.0,45.0,88.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,672.0,69.0,5.0,34.0,100.0,656.0,66.0,11.0,49.0,87.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,865.0,57.0,10.0,35.0,93.0,572.0,78.0,12.0,45.0,98.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,925.0,79.0,14.0,43.0,95.0,565.0,62.0,13.0,37.0,94.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,726.0,68.0,12.0,41.0,95.0,634.0,56.0,7.0,34.0,99.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,946.0,67.0,13.0,47.0,93.0,1079.0,74.0,12.0,46.0,100.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,1193.0,73.0,9.0,46.0,99.0,736.0,72.0,11.0,36.0,99.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,628.0,70.0,5.0,47.0,94.0,745.0,75.0,3.0,44.0,96.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,1164.0,60.0,11.0,46.0,90.0,956.0,70.0,14.0,32.0,90.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,602.0,58.0,4.0,45.0,94.0,1044.0,82.0,10.0,34.0,87.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,772.0,70.0,14.0,47.0,87.0,507.0,68.0,10.0,49.0,97.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,884.0,83.0,8.0,42.0,92.0,1169.0,81.0,8.0,38.0,93.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,1160.0,84.0,9.0,48.0,88.0,1077.0,61.0,8.0,46.0,86.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,1053.0,59.0,14.0,32.0,86.0,873.0,70.0,6.0,35.0,99.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,796.0,71.0,4.0,39.0,98.0,1011.0,78.0,4.0,40.0,87.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,886.0,56.0,4.0,35.0,97.0,857.0,56.0,11.0,35.0,85.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,800.0,56.0,7.0,42.0,88.0,714.0,81.0,6.0,36.0,98.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,603.0,60.0,7.0,31.0,96.0,730.0,85.0,12.0,50.0,91.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,808.0,63.0,8.0,30.0,85.0,931.0,80.0,12.0,33.0,87.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,660.0,61.0,4.0,32.0,96.0,555.0,55.0,7.0,48.0,97.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,620.0,70.0,4.0,35.0,87.0,1189.0,80.0,12.0,32.0,96.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,A,695.0,84.0,10.0,36.0,98.0,739.0,68.0,11.0,43.0,87.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,central_vacuum,B,691.0,62.0,7.0,45.0,89.0,713.0,65.0,6.0,47.0,94.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,12.0,11.0,0.9,427.0,33.0,10.0,9.0,2.3,345.0,86.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,10.0,14.0,2.6,186.0,16.0,13.0,13.0,1.4,295.0,63.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,13.0,19.0,1.6,446.0,63.0,9.0,19.0,2.0,204.0,0.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,11.0,12.0,2.5,243.0,88.0,10.0,11.0,0.7,362.0,82.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,13.0,11.0,1.8,436.0,30.0,9.0,10.0,1.2,241.0,98.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,13.0,17.0,1.1,287.0,71.0,9.0,7.0,2.0,168.0,33.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,14.0,19.0,1.2,337.0,17.0,10.0,16.0,2.8,390.0,36.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,11.0,13.0,2.5,348.0,96.0,12.0,12.0,0.6,399.0,55.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,10.0,18.0,1.5,379.0,24.0,9.0,6.0,2.8,298.0,50.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,8.0,15.0,2.2,333.0,5.0,9.0,15.0,2.5,250.0,39.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,13.0,5.0,2.8,380.0,25.0,12.0,17.0,3.0,342.0,76.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,11.0,16.0,2.9,380.0,76.0,11.0,18.0,2.2,352.0,25.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,11.0,9.0,0.5,188.0,6.0,14.0,8.0,2.8,367.0,47.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,14.0,12.0,1.1,214.0,86.0,13.0,15.0,1.7,285.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,11.0,21.0,2.9,269.0,1.0,8.0,18.0,1.6,204.0,29.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,12.0,16.0,1.0,348.0,58.0,12.0,11.0,0.9,189.0,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,9.0,12.0,0.8,229.0,4.0,12.0,20.0,2.2,294.0,51.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,11.0,5.0,1.8,342.0,46.0,13.0,13.0,0.7,406.0,14.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,14.0,11.0,2.7,371.0,11.0,13.0,20.0,0.7,161.0,70.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,12.0,21.0,1.0,203.0,78.0,10.0,24.0,1.7,439.0,44.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,14.0,21.0,2.6,340.0,92.0,13.0,22.0,1.6,446.0,41.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,13.0,14.0,1.7,240.0,63.0,10.0,5.0,0.7,158.0,52.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,11.0,16.0,1.2,363.0,24.0,13.0,13.0,1.7,409.0,29.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,12.0,8.0,2.0,157.0,90.0,9.0,15.0,1.4,359.0,32.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,13.0,14.0,0.7,232.0,15.0,10.0,14.0,2.4,327.0,97.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,12.0,20.0,1.3,191.0,25.0,8.0,16.0,2.4,186.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,12.0,9.0,2.4,430.0,81.0,13.0,15.0,1.6,324.0,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,10.0,22.0,1.9,267.0,12.0,13.0,12.0,1.0,407.0,31.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,12.0,22.0,1.7,443.0,17.0,9.0,18.0,2.4,227.0,93.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,9.0,20.0,1.3,423.0,6.0,13.0,11.0,1.6,397.0,18.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,9.0,5.0,2.8,190.0,37.0,10.0,18.0,2.7,250.0,35.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,9.0,17.0,1.4,270.0,71.0,12.0,17.0,2.7,271.0,71.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,10.0,17.0,2.3,415.0,2.0,13.0,14.0,0.8,384.0,71.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,14.0,5.0,1.5,317.0,34.0,13.0,12.0,2.0,225.0,19.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,12.0,21.0,0.7,151.0,64.0,11.0,17.0,0.8,162.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,9.0,18.0,1.7,355.0,39.0,14.0,22.0,0.6,231.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,12.0,11.0,0.5,396.0,0.0,13.0,10.0,2.9,250.0,57.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,9.0,11.0,2.8,386.0,22.0,13.0,22.0,2.6,153.0,48.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,13.0,10.0,2.5,444.0,34.0,11.0,7.0,0.8,295.0,13.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,12.0,4.0,1.8,415.0,22.0,10.0,10.0,1.1,254.0,48.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,12.0,23.0,1.0,362.0,16.0,13.0,6.0,3.0,290.0,15.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,11.0,6.0,2.5,376.0,42.0,8.0,5.0,2.1,155.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,13.0,13.0,2.2,335.0,69.0,12.0,13.0,2.7,216.0,93.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,13.0,5.0,1.7,387.0,61.0,9.0,9.0,2.5,197.0,59.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,8.0,8.0,1.9,175.0,66.0,11.0,11.0,2.0,406.0,57.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,10.0,13.0,1.6,376.0,96.0,10.0,14.0,2.0,232.0,99.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,12.0,16.0,1.9,343.0,56.0,11.0,14.0,1.6,324.0,30.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,A,11.0,12.0,2.1,268.0,29.0,13.0,11.0,2.4,380.0,75.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,9.0,6.0,1.9,247.0,38.0,9.0,22.0,2.6,328.0,11.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,microwave_cover,B,13.0,14.0,1.1,193.0,67.0,11.0,12.0,2.0,413.0,26.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,B,2.7,26.0,26.0,1108.0,10.0,2.1,12.0,29.0,1176.0,14.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,B,2.7,17.0,22.0,572.0,15.0,2.3,10.0,27.0,942.0,10.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,B,2.2,17.0,25.0,1215.0,17.0,2.0,24.0,30.0,1471.0,11.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,A,2.1,30.0,24.0,1381.0,15.0,3.6,20.0,22.0,1235.0,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,B,3.4,19.0,25.0,1381.0,11.0,2.9,15.0,21.0,1493.0,11.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,B,3.7,21.0,22.0,1102.0,5.0,2.1,23.0,25.0,1120.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,A,2.4,27.0,26.0,956.0,10.0,3.1,23.0,26.0,1422.0,19.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,A,2.5,29.0,24.0,1181.0,20.0,3.9,18.0,20.0,607.0,11.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,A,3.5,29.0,29.0,1133.0,16.0,2.8,22.0,20.0,765.0,19.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,B,3.5,20.0,27.0,1457.0,8.0,2.3,18.0,23.0,613.0,19.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,B,2.4,27.0,19.0,944.0,10.0,2.6,18.0,26.0,951.0,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,A,2.1,16.0,19.0,1238.0,7.0,3.0,25.0,21.0,1396.0,13.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,A,2.1,21.0,28.0,1233.0,20.0,3.6,25.0,26.0,1306.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,B,4.0,28.0,24.0,711.0,5.0,2.3,29.0,18.0,560.0,10.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,A,2.2,25.0,27.0,712.0,15.0,2.7,28.0,19.0,976.0,19.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,A,2.1,17.0,25.0,1449.0,15.0,2.2,21.0,19.0,1474.0,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,A,3.1,17.0,29.0,768.0,19.0,2.6,18.0,19.0,751.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,A,3.3,16.0,22.0,905.0,20.0,3.2,20.0,19.0,844.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,B,2.5,11.0,27.0,522.0,6.0,2.5,12.0,29.0,1318.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,B,3.8,28.0,22.0,1448.0,7.0,3.9,11.0,26.0,567.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,B,2.5,24.0,26.0,612.0,15.0,2.1,20.0,24.0,524.0,14.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,A,2.2,14.0,27.0,1453.0,9.0,3.0,18.0,21.0,807.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,B,2.8,15.0,24.0,1116.0,7.0,2.5,20.0,26.0,911.0,17.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,A,2.2,26.0,28.0,1430.0,20.0,3.9,15.0,19.0,613.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,B,3.1,23.0,19.0,1004.0,20.0,2.6,26.0,18.0,993.0,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,A,2.1,19.0,22.0,1102.0,10.0,3.7,25.0,29.0,855.0,15.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,B,3.5,22.0,25.0,1455.0,11.0,3.5,20.0,29.0,585.0,14.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,A,2.5,30.0,28.0,1476.0,19.0,3.9,22.0,23.0,1398.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,porch_swing,B,3.9,18.0,26.0,1439.0,8.0,2.5,16.0,27.0,1233.0,11.0
