model,scenario,selection,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
qwen2.5-7b-instruct,cabinet,B,32.0,5.0,49.0,18.0,3.0,18.0,4.0,39.0,16.0,3.0
qwen2.5-7b-instruct,cabinet,A,44.0,7.0,91.0,17.0,8.0,17.0,2.0,27.0,24.0,2.0
qwen2.5-7b-instruct,cabinet,A,22.0,3.0,62.0,24.0,1.0,44.0,2.0,58.0,17.0,5.0
qwen2.5-7b-instruct,cabinet,B,13.0,5.0,60.0,35.0,9.0,26.0,2.0,92.0,31.0,3.0
qwen2.5-7b-instruct,cabinet,A,33.0,4.0,67.0,29.0,4.0,26.0,6.0,96.0,24.0,5.0
qwen2.5-7b-instruct,cabinet,A,17.0,6.0,93.0,35.0,2.0,34.0,3.0,91.0,15.0,7.0
qwen2.5-7b-instruct,cabinet,B,27.0,4.0,95.0,19.0,8.0,49.0,5.0,29.0,33.0,3.0
qwen2.5-7b-instruct,cabinet,B,46.0,6.0,62.0,16.0,4.0,14.0,6.0,50.0,32.0,4.0
qwen2.5-7b-instruct,cabinet,B,12.0,4.0,32.0,24.0,9.0,20.0,5.0,21.0,14.0,5.0
qwen2.5-7b-instruct,cabinet,B,20.0,4.0,31.0,23.0,4.0,21.0,5.0,80.0,15.0,2.0
qwen2.5-7b-instruct,cabinet,B,11.0,4.0,43.0,24.0,4.0,37.0,5.0,72.0,16.0,6.0
qwen2.5-7b-instruct,cabinet,B,41.0,4.0,54.0,27.0,5.0,31.0,7.0,87.0,22.0,4.0
qwen2.5-7b-instruct,cabinet,A,32.0,4.0,54.0,33.0,2.0,35.0,6.0,36.0,18.0,9.0
qwen2.5-7b-instruct,cabinet,B,42.0,5.0,73.0,29.0,10.0,41.0,8.0,100.0,19.0,1.0
qwen2.5-7b-instruct,cabinet,A,21.0,4.0,49.0,31.0,7.0,18.0,8.0,31.0,19.0,6.0
qwen2.5-7b-instruct,cabinet,B,27.0,8.0,65.0,22.0,6.0,14.0,6.0,84.0,34.0,8.0
qwen2.5-7b-instruct,cabinet,B,42.0,4.0,35.0,33.0,2.0,37.0,6.0,98.0,24.0,5.0
qwen2.5-7b-instruct,cabinet,B,12.0,4.0,69.0,30.0,10.0,50.0,4.0,81.0,24.0,10.0
qwen2.5-7b-instruct,cabinet,B,24.0,6.0,66.0,36.0,1.0,27.0,3.0,48.0,18.0,3.0
qwen2.5-7b-instruct,cabinet,B,25.0,7.0,89.0,19.0,2.0,33.0,8.0,47.0,12.0,8.0
qwen2.5-7b-instruct,cabinet,B,32.0,3.0,44.0,13.0,10.0,21.0,4.0,44.0,22.0,7.0
qwen2.5-7b-instruct,cabinet,A,16.0,7.0,54.0,24.0,2.0,32.0,5.0,41.0,25.0,1.0
qwen2.5-7b-instruct,cabinet,B,41.0,7.0,75.0,13.0,7.0,16.0,3.0,50.0,31.0,5.0
qwen2.5-7b-instruct,cabinet,A,25.0,7.0,63.0,13.0,3.0,12.0,6.0,29.0,24.0,9.0
qwen2.5-7b-instruct,cabinet,B,19.0,3.0,44.0,35.0,4.0,24.0,8.0,55.0,23.0,2.0
qwen2.5-7b-instruct,cabinet,A,35.0,4.0,67.0,25.0,5.0,29.0,4.0,41.0,18.0,6.0
qwen2.5-7b-instruct,cabinet,A,50.0,7.0,84.0,30.0,5.0,18.0,4.0,44.0,35.0,5.0
qwen2.5-7b-instruct,cabinet,A,30.0,7.0,84.0,26.0,9.0,41.0,7.0,42.0,29.0,4.0
qwen2.5-7b-instruct,cabinet,B,34.0,2.0,70.0,22.0,2.0,12.0,3.0,94.0,12.0,8.0
qwen2.5-7b-instruct,cabinet,B,27.0,4.0,50.0,14.0,10.0,38.0,6.0,66.0,33.0,7.0
qwen2.5-7b-instruct,cabinet,B,44.0,4.0,91.0,16.0,6.0,42.0,7.0,47.0,24.0,5.0
qwen2.5-7b-instruct,cabinet,A,26.0,5.0,79.0,22.0,5.0,41.0,6.0,40.0,13.0,4.0
qwen2.5-7b-instruct,cabinet,A,48.0,4.0,49.0,16.0,2.0,22.0,6.0,25.0,33.0,8.0
qwen2.5-7b-instruct,cabinet,B,12.0,3.0,24.0,34.0,5.0,48.0,3.0,38.0,21.0,6.0
qwen2.5-7b-instruct,cabinet,A,49.0,5.0,53.0,33.0,8.0,30.0,7.0,25.0,35.0,2.0
qwen2.5-7b-instruct,cabinet,B,14.0,6.0,24.0,34.0,8.0,15.0,7.0,62.0,33.0,6.0
qwen2.5-7b-instruct,cabinet,A,26.0,5.0,21.0,34.0,2.0,27.0,6.0,83.0,26.0,6.0
qwen2.5-7b-instruct,cabinet,B,41.0,6.0,28.0,23.0,3.0,11.0,3.0,38.0,19.0,3.0
qwen2.5-7b-instruct,cabinet,B,12.0,8.0,76.0,15.0,6.0,25.0,3.0,37.0,13.0,8.0
qwen2.5-7b-instruct,cabinet,A,12.0,7.0,59.0,20.0,10.0,11.0,4.0,35.0,28.0,9.0
qwen2.5-7b-instruct,cabinet,A,29.0,2.0,88.0,20.0,2.0,13.0,5.0,51.0,34.0,1.0
qwen2.5-7b-instruct,cabinet,A,34.0,6.0,68.0,27.0,9.0,16.0,7.0,31.0,20.0,9.0
qwen2.5-7b-instruct,cabinet,B,26.0,8.0,40.0,35.0,5.0,39.0,6.0,60.0,31.0,6.0
qwen2.5-7b-instruct,cabinet,B,42.0,2.0,71.0,16.0,4.0,23.0,5.0,65.0,13.0,3.0
qwen2.5-7b-instruct,cabinet,A,36.0,7.0,47.0,13.0,9.0,21.0,2.0,56.0,19.0,1.0
qwen2.5-7b-instruct,cabinet,B,19.0,5.0,100.0,31.0,8.0,33.0,3.0,61.0,22.0,10.0
qwen2.5-7b-instruct,cabinet,A,38.0,6.0,83.0,31.0,7.0,45.0,4.0,65.0,12.0,4.0
qwen2.5-7b-instruct,cabinet,B,14.0,5.0,42.0,17.0,9.0,35.0,5.0,41.0,22.0,7.0
qwen2.5-7b-instruct,cabinet,B,24.0,3.0,98.0,22.0,4.0,38.0,4.0,74.0,27.0,7.0
qwen2.5-7b-instruct,cabinet,A,47.0,4.0,65.0,25.0,2.0,42.0,8.0,29.0,15.0,5.0
qwen2.5-7b-instruct,cabinet,B,36.0,3.0,83.0,12.0,6.0,24.0,3.0,57.0,26.0,5.0
qwen2.5-7b-instruct,cabinet,A,10.0,6.0,59.0,15.0,3.0,38.0,7.0,41.0,31.0,6.0
qwen2.5-7b-instruct,cabinet,B,27.0,7.0,37.0,25.0,2.0,38.0,4.0,97.0,35.0,6.0
qwen2.5-7b-instruct,cabinet,B,49.0,4.0,54.0,27.0,6.0,46.0,6.0,22.0,31.0,5.0
qwen2.5-7b-instruct,cabinet,B,39.0,8.0,59.0,25.0,7.0,28.0,7.0,53.0,31.0,5.0
qwen2.5-7b-instruct,cabinet,A,40.0,4.0,27.0,23.0,3.0,35.0,2.0,56.0,30.0,7.0
qwen2.5-7b-instruct,cabinet,B,44.0,6.0,20.0,21.0,5.0,35.0,2.0,39.0,12.0,4.0
qwen2.5-7b-instruct,cabinet,A,32.0,8.0,33.0,35.0,1.0,23.0,4.0,44.0,24.0,2.0
qwen2.5-7b-instruct,cabinet,A,45.0,8.0,63.0,30.0,9.0,28.0,5.0,24.0,21.0,10.0
qwen2.5-7b-instruct,cabinet,B,22.0,6.0,55.0,24.0,4.0,50.0,5.0,63.0,12.0,2.0
qwen2.5-7b-instruct,cabinet,B,32.0,4.0,67.0,33.0,7.0,39.0,7.0,75.0,31.0,2.0
qwen2.5-7b-instruct,cabinet,A,28.0,6.0,51.0,34.0,5.0,10.0,5.0,48.0,24.0,4.0
qwen2.5-7b-instruct,cabinet,A,48.0,3.0,93.0,16.0,8.0,12.0,5.0,99.0,24.0,2.0
qwen2.5-7b-instruct,cabinet,B,10.0,4.0,95.0,36.0,9.0,24.0,7.0,26.0,16.0,4.0
qwen2.5-7b-instruct,cabinet,B,22.0,4.0,97.0,23.0,2.0,47.0,6.0,37.0,29.0,6.0
qwen2.5-7b-instruct,cabinet,B,13.0,4.0,68.0,29.0,5.0,38.0,5.0,82.0,12.0,7.0
qwen2.5-7b-instruct,cabinet,B,12.0,7.0,88.0,28.0,8.0,18.0,5.0,51.0,16.0,9.0
qwen2.5-7b-instruct,cabinet,B,43.0,7.0,96.0,26.0,6.0,41.0,6.0,42.0,12.0,2.0
qwen2.5-7b-instruct,cabinet,A,24.0,6.0,63.0,16.0,2.0,37.0,4.0,41.0,21.0,6.0
qwen2.5-7b-instruct,cabinet,B,10.0,2.0,74.0,30.0,10.0,38.0,4.0,68.0,28.0,9.0
qwen2.5-7b-instruct,cabinet,A,27.0,3.0,37.0,16.0,2.0,42.0,8.0,71.0,27.0,9.0
qwen2.5-7b-instruct,cabinet,A,12.0,4.0,31.0,35.0,7.0,23.0,5.0,76.0,25.0,4.0
qwen2.5-7b-instruct,cabinet,A,39.0,3.0,53.0,33.0,9.0,49.0,5.0,33.0,25.0,6.0
qwen2.5-7b-instruct,cabinet,B,11.0,5.0,98.0,33.0,3.0,50.0,7.0,41.0,14.0,6.0
qwen2.5-7b-instruct,cabinet,B,39.0,7.0,29.0,27.0,8.0,23.0,3.0,91.0,20.0,8.0
qwen2.5-7b-instruct,cabinet,A,23.0,3.0,73.0,15.0,7.0,14.0,3.0,69.0,17.0,9.0
qwen2.5-7b-instruct,cabinet,A,41.0,3.0,60.0,14.0,4.0,43.0,5.0,82.0,29.0,3.0
qwen2.5-7b-instruct,cabinet,B,17.0,2.0,89.0,14.0,5.0,34.0,6.0,87.0,35.0,8.0
qwen2.5-7b-instruct,cabinet,B,27.0,2.0,89.0,25.0,5.0,47.0,4.0,98.0,30.0,7.0
qwen2.5-7b-instruct,cabinet,B,46.0,8.0,100.0,23.0,8.0,37.0,7.0,58.0,28.0,2.0
qwen2.5-7b-instruct,cabinet,B,21.0,3.0,64.0,34.0,8.0,33.0,4.0,48.0,19.0,10.0
qwen2.5-7b-instruct,cabinet,A,16.0,4.0,70.0,15.0,2.0,21.0,7.0,56.0,25.0,6.0
qwen2.5-7b-instruct,cabinet,B,36.0,5.0,75.0,19.0,8.0,50.0,7.0,48.0,33.0,3.0
qwen2.5-7b-instruct,cabinet,B,32.0,5.0,73.0,21.0,5.0,28.0,3.0,71.0,24.0,9.0
qwen2.5-7b-instruct,cabinet,A,14.0,3.0,36.0,31.0,1.0,30.0,6.0,25.0,26.0,8.0
qwen2.5-7b-instruct,cabinet,B,24.0,7.0,93.0,25.0,5.0,20.0,5.0,75.0,22.0,9.0
qwen2.5-7b-instruct,cabinet,A,21.0,3.0,73.0,13.0,8.0,42.0,8.0,78.0,30.0,5.0
qwen2.5-7b-instruct,cabinet,B,19.0,7.0,44.0,25.0,6.0,46.0,4.0,94.0,25.0,10.0
qwen2.5-7b-instruct,cabinet,A,46.0,4.0,43.0,14.0,7.0,31.0,7.0,44.0,36.0,6.0
qwen2.5-7b-instruct,cabinet,B,23.0,4.0,64.0,27.0,6.0,14.0,7.0,61.0,17.0,8.0
qwen2.5-7b-instruct,cabinet,B,24.0,4.0,24.0,26.0,10.0,47.0,6.0,83.0,32.0,3.0
qwen2.5-7b-instruct,cabinet,B,39.0,8.0,61.0,24.0,5.0,39.0,6.0,50.0,17.0,2.0
qwen2.5-7b-instruct,cabinet,A,25.0,2.0,38.0,33.0,10.0,20.0,4.0,26.0,32.0,2.0
qwen2.5-7b-instruct,cabinet,A,25.0,4.0,68.0,36.0,7.0,33.0,2.0,94.0,36.0,6.0
qwen2.5-7b-instruct,lug_wrench,A,15.0,2.4,389.0,5.5,6.0,19.0,3.2,335.0,3.7,6.0
qwen2.5-7b-instruct,lug_wrench,B,23.0,2.0,270.0,5.6,5.0,18.0,4.0,395.0,5.4,8.0
qwen2.5-7b-instruct,lug_wrench,B,21.0,3.4,333.0,4.1,6.0,20.0,2.5,232.0,5.7,7.0
qwen2.5-7b-instruct,lug_wrench,A,17.0,2.3,269.0,3.5,8.0,19.0,3.0,204.0,5.9,8.0
qwen2.5-7b-instruct,lug_wrench,B,14.0,3.1,236.0,2.5,7.0,15.0,3.5,296.0,3.4,4.0
qwen2.5-7b-instruct,lug_wrench,A,16.0,2.1,219.0,2.8,7.0,15.0,4.0,278.0,2.0,4.0
qwen2.5-7b-instruct,lug_wrench,B,15.0,3.0,380.0,3.4,6.0,21.0,3.3,353.0,3.8,4.0
qwen2.5-7b-instruct,lug_wrench,A,21.0,3.0,334.0,4.6,7.0,24.0,3.4,386.0,2.6,4.0
qwen2.5-7b-instruct,lug_wrench,A,16.0,3.5,206.0,2.4,5.0,18.0,2.2,343.0,2.8,5.0
qwen2.5-7b-instruct,lug_wrench,B,17.0,3.8,368.0,2.7,7.0,15.0,2.6,253.0,5.1,3.0
qwen2.5-7b-instruct,lug_wrench,A,21.0,2.1,352.0,4.7,6.0,23.0,3.3,351.0,4.0,4.0
qwen2.5-7b-instruct,lug_wrench,B,19.0,2.1,356.0,3.2,6.0,17.0,2.1,397.0,5.0,5.0
qwen2.5-7b-instruct,lug_wrench,B,22.0,2.9,363.0,5.5,6.0,17.0,3.2,341.0,2.2,4.0
qwen2.5-7b-instruct,lug_wrench,B,15.0,2.7,396.0,4.8,7.0,21.0,2.6,322.0,4.6,4.0
qwen2.5-7b-instruct,lug_wrench,A,18.0,2.8,323.0,2.3,4.0,23.0,3.7,306.0,2.7,5.0
qwen2.5-7b-instruct,lug_wrench,A,22.0,3.8,353.0,3.0,6.0,18.0,3.3,203.0,5.1,8.0
qwen2.5-7b-instruct,lug_wrench,A,16.0,2.3,278.0,5.2,6.0,21.0,3.4,354.0,4.2,3.0
qwen2.5-7b-instruct,lug_wrench,A,17.0,2.9,216.0,5.4,5.0,14.0,2.3,262.0,5.2,4.0
qwen2.5-7b-instruct,lug_wrench,A,22.0,3.0,307.0,3.7,6.0,19.0,3.9,283.0,4.9,7.0
qwen2.5-7b-instruct,lug_wrench,A,19.0,3.2,309.0,4.6,7.0,19.0,2.7,230.0,6.0,5.0
qwen2.5-7b-instruct,lug_wrench,B,21.0,3.9,258.0,5.4,8.0,17.0,2.1,267.0,2.8,4.0
qwen2.5-7b-instruct,lug_wrench,A,22.0,2.0,241.0,5.6,5.0,21.0,3.5,344.0,3.6,7.0
qwen2.5-7b-instruct,lug_wrench,B,18.0,2.0,256.0,3.3,7.0,19.0,3.0,366.0,4.6,5.0
qwen2.5-7b-instruct,lug_wrench,A,17.0,4.0,293.0,2.3,6.0,15.0,3.2,280.0,4.5,4.0
qwen2.5-7b-instruct,lug_wrench,A,14.0,2.4,307.0,2.4,7.0,20.0,2.9,391.0,5.2,8.0
qwen2.5-7b-instruct,lug_wrench,B,21.0,2.5,294.0,3.9,5.0,23.0,3.0,259.0,4.5,4.0
qwen2.5-7b-instruct,lug_wrench,B,24.0,2.8,284.0,3.2,8.0,18.0,3.9,321.0,3.9,8.0
qwen2.5-7b-instruct,lug_wrench,B,16.0,2.3,356.0,4.6,5.0,17.0,3.9,223.0,3.2,8.0
qwen2.5-7b-instruct,lug_wrench,B,21.0,3.4,293.0,2.3,4.0,19.0,2.2,331.0,3.6,6.0
qwen2.5-7b-instruct,lug_wrench,B,20.0,3.5,203.0,2.1,7.0,22.0,3.4,325.0,2.5,4.0
qwen2.5-7b-instruct,lug_wrench,B,23.0,2.3,249.0,3.1,7.0,16.0,3.9,327.0,3.7,3.0
qwen2.5-7b-instruct,lug_wrench,A,15.0,3.2,224.0,5.1,8.0,21.0,2.2,267.0,3.9,5.0
qwen2.5-7b-instruct,lug_wrench,B,18.0,2.9,324.0,3.5,6.0,21.0,2.7,367.0,3.9,6.0
qwen2.5-7b-instruct,lug_wrench,B,22.0,3.6,356.0,5.6,7.0,21.0,3.4,224.0,3.3,6.0
qwen2.5-7b-instruct,lug_wrench,B,21.0,3.6,297.0,4.7,4.0,15.0,3.2,330.0,4.7,6.0
qwen2.5-7b-instruct,lug_wrench,B,17.0,3.4,248.0,3.6,8.0,16.0,2.2,316.0,5.5,8.0
qwen2.5-7b-instruct,lug_wrench,B,22.0,4.0,324.0,4.6,3.0,15.0,3.0,383.0,2.6,6.0
qwen2.5-7b-instruct,lug_wrench,A,20.0,3.3,218.0,4.5,4.0,14.0,2.8,280.0,3.6,7.0
qwen2.5-7b-instruct,lug_wrench,B,21.0,2.7,349.0,2.9,8.0,23.0,2.2,239.0,4.5,7.0
qwen2.5-7b-instruct,lug_wrench,B,17.0,3.4,393.0,2.8,8.0,22.0,2.6,381.0,2.5,7.0
qwen2.5-7b-instruct,lug_wrench,A,21.0,3.1,352.0,5.8,3.0,24.0,2.8,213.0,3.4,4.0
qwen2.5-7b-instruct,lug_wrench,B,23.0,3.0,381.0,3.5,3.0,23.0,3.7,264.0,4.6,5.0
qwen2.5-7b-instruct,lug_wrench,A,21.0,2.5,360.0,4.6,4.0,15.0,2.5,252.0,3.6,8.0
qwen2.5-7b-instruct,lug_wrench,A,20.0,3.7,342.0,4.4,6.0,19.0,3.8,384.0,3.8,6.0
qwen2.5-7b-instruct,lug_wrench,A,24.0,2.4,292.0,3.4,4.0,18.0,2.7,216.0,4.2,5.0
qwen2.5-7b-instruct,lug_wrench,A,17.0,2.2,358.0,4.6,4.0,15.0,2.8,271.0,5.3,7.0
qwen2.5-7b-instruct,lug_wrench,B,23.0,2.4,268.0,4.4,4.0,17.0,2.9,325.0,5.6,5.0
qwen2.5-7b-instruct,lug_wrench,B,15.0,2.1,237.0,3.1,7.0,18.0,2.9,323.0,4.8,5.0
qwen2.5-7b-instruct,lug_wrench,A,20.0,2.6,212.0,5.8,5.0,24.0,3.6,269.0,5.9,6.0
qwen2.5-7b-instruct,lug_wrench,B,16.0,2.2,289.0,4.3,5.0,16.0,3.5,270.0,2.1,4.0
qwen2.5-7b-instruct,lug_wrench,B,17.0,3.0,292.0,4.2,4.0,20.0,2.3,201.0,3.6,5.0
qwen2.5-7b-instruct,lug_wrench,A,16.0,3.9,370.0,3.7,4.0,24.0,3.7,289.0,4.7,7.0
qwen2.5-7b-instruct,lug_wrench,B,24.0,2.3,279.0,4.7,4.0,15.0,2.4,314.0,5.2,7.0
qwen2.5-7b-instruct,lug_wrench,B,18.0,3.0,240.0,4.2,4.0,18.0,3.0,321.0,3.4,6.0
qwen2.5-7b-instruct,lug_wrench,A,23.0,3.4,227.0,5.8,6.0,18.0,3.0,318.0,3.0,4.0
qwen2.5-7b-instruct,lug_wrench,B,19.0,2.1,383.0,2.7,7.0,23.0,3.7,307.0,4.8,7.0
qwen2.5-7b-instruct,lug_wrench,B,19.0,3.3,345.0,3.8,4.0,22.0,3.4,393.0,3.2,5.0
qwen2.5-7b-instruct,lug_wrench,B,21.0,3.9,322.0,2.4,5.0,19.0,2.9,315.0,4.8,5.0
qwen2.5-7b-instruct,lug_wrench,A,15.0,2.0,323.0,2.7,3.0,22.0,3.5,272.0,4.0,4.0
qwen2.5-7b-instruct,lug_wrench,A,18.0,2.2,308.0,2.7,5.0,20.0,2.9,233.0,4.7,4.0
qwen2.5-7b-instruct,lug_wrench,B,17.0,3.1,381.0,3.1,6.0,23.0,3.4,212.0,5.0,6.0
qwen2.5-7b-instruct,lug_wrench,B,16.0,3.7,378.0,5.2,3.0,15.0,2.9,372.0,2.1,6.0
qwen2.5-7b-instruct,lug_wrench,B,20.0,3.3,203.0,2.3,7.0,24.0,2.8,341.0,5.7,5.0
qwen2.5-7b-instruct,lug_wrench,A,15.0,3.5,234.0,3.1,4.0,17.0,3.5,249.0,3.6,6.0
qwen2.5-7b-instruct,lug_wrench,A,16.0,2.8,358.0,5.5,8.0,19.0,2.1,287.0,5.7,8.0
qwen2.5-7b-instruct,lug_wrench,A,18.0,3.7,331.0,3.7,7.0,19.0,2.5,287.0,5.7,4.0
qwen2.5-7b-instruct,lug_wrench,B,16.0,2.7,233.0,2.0,4.0,22.0,2.2,331.0,3.0,8.0
qwen2.5-7b-instruct,lug_wrench,B,20.0,3.9,283.0,5.2,6.0,22.0,2.9,227.0,4.8,4.0
qwen2.5-7b-instruct,lug_wrench,A,16.0,2.5,267.0,4.4,6.0,24.0,3.6,390.0,3.9,7.0
qwen2.5-7b-instruct,lug_wrench,B,17.0,2.0,219.0,5.8,6.0,15.0,2.9,319.0,4.9,8.0
qwen2.5-7b-instruct,lug_wrench,A,15.0,3.6,228.0,2.2,6.0,19.0,3.3,208.0,5.1,7.0
qwen2.5-7b-instruct,lug_wrench,B,20.0,3.4,331.0,3.2,5.0,22.0,3.3,275.0,5.8,6.0
qwen2.5-7b-instruct,lug_wrench,B,22.0,3.9,381.0,5.0,5.0,15.0,2.4,309.0,4.5,6.0
qwen2.5-7b-instruct,lug_wrench,A,16.0,3.5,357.0,4.3,8.0,20.0,2.4,288.0,4.8,8.0
qwen2.5-7b-instruct,lug_wrench,B,19.0,3.0,396.0,2.2,5.0,18.0,3.7,326.0,5.5,6.0
qwen2.5-7b-instruct,lug_wrench,B,20.0,3.5,273.0,5.9,6.0,21.0,2.2,327.0,2.4,7.0
qwen2.5-7b-instruct,lug_wrench,B,16.0,3.8,220.0,5.5,3.0,15.0,2.6,247.0,5.5,6.0
qwen2.5-7b-instruct,lug_wrench,A,18.0,2.1,267.0,4.1,5.0,21.0,3.9,247.0,4.7,7.0
qwen2.5-7b-instruct,lug_wrench,A,20.0,2.4,211.0,2.8,8.0,22.0,2.0,219.0,2.6,4.0
qwen2.5-7b-instruct,lug_wrench,B,19.0,3.6,357.0,4.8,4.0,24.0,2.3,359.0,5.6,7.0
qwen2.5-7b-instruct,lug_wrench,A,18.0,3.6,342.0,5.5,3.0,23.0,3.4,282.0,3.8,6.0
qwen2.5-7b-instruct,lug_wrench,A,23.0,3.3,387.0,4.8,4.0,24.0,2.7,313.0,2.7,4.0
qwen2.5-7b-instruct,lug_wrench,B,19.0,3.5,208.0,3.4,4.0,22.0,2.9,307.0,4.6,5.0
qwen2.5-7b-instruct,lug_wrench,B,22.0,3.4,270.0,3.8,8.0,20.0,3.9,203.0,3.6,3.0
qwen2.5-7b-instruct,lug_wrench,B,15.0,2.3,309.0,2.6,5.0,23.0,3.8,365.0,2.6,8.0
qwen2.5-7b-instruct,lug_wrench,B,19.0,3.3,223.0,3.7,6.0,23.0,2.2,354.0,5.5,7.0
qwen2.5-7b-instruct,lug_wrench,A,20.0,4.0,320.0,4.0,4.0,19.0,3.3,280.0,5.6,5.0
qwen2.5-7b-instruct,lug_wrench,B,14.0,3.9,256.0,5.1,8.0,19.0,2.4,209.0,2.8,5.0
qwen2.5-7b-instruct,lug_wrench,A,24.0,3.1,270.0,3.2,5.0,19.0,2.6,241.0,3.4,7.0
qwen2.5-7b-instruct,lug_wrench,B,15.0,3.5,298.0,2.0,7.0,21.0,3.8,383.0,5.3,7.0
qwen2.5-7b-instruct,lug_wrench,A,21.0,2.7,288.0,4.4,4.0,22.0,3.9,252.0,5.8,6.0
qwen2.5-7b-instruct,lug_wrench,B,14.0,3.8,356.0,4.9,6.0,15.0,3.5,400.0,4.0,7.0
qwen2.5-7b-instruct,lug_wrench,A,22.0,3.7,235.0,5.5,5.0,19.0,3.0,241.0,2.2,6.0
qwen2.5-7b-instruct,lug_wrench,B,18.0,2.4,215.0,3.2,5.0,17.0,3.8,230.0,2.8,7.0
qwen2.5-7b-instruct,lug_wrench,A,18.0,2.8,334.0,3.4,4.0,22.0,2.1,354.0,3.9,6.0
qwen2.5-7b-instruct,lug_wrench,A,20.0,2.9,391.0,2.2,4.0,16.0,2.9,322.0,2.2,5.0
qwen2.5-7b-instruct,lug_wrench,B,23.0,2.2,337.0,4.5,7.0,22.0,3.8,367.0,5.5,3.0
qwen2.5-7b-instruct,lug_wrench,B,20.0,2.2,247.0,3.6,7.0,14.0,2.7,309.0,4.7,7.0
qwen2.5-7b-instruct,lug_wrench,A,23.0,3.4,320.0,2.7,4.0,21.0,3.8,376.0,5.9,6.0
qwen2.5-7b-instruct,lug_wrench,A,17.0,2.1,227.0,5.5,6.0,20.0,2.5,281.0,3.7,7.0
qwen2.5-7b-instruct,mechanical_keyboard,B,3.7,43.0,43.0,96.0,4.9,2.6,46.0,39.0,51.0,1.1
qwen2.5-7b-instruct,mechanical_keyboard,B,3.9,52.0,43.0,96.0,4.9,3.3,63.0,42.0,54.0,2.0
qwen2.5-7b-instruct,mechanical_keyboard,B,3.3,56.0,55.0,98.0,2.6,2.7,52.0,56.0,79.0,2.7
qwen2.5-7b-instruct,mechanical_keyboard,B,3.3,80.0,58.0,93.0,2.7,3.1,62.0,59.0,87.0,1.4
qwen2.5-7b-instruct,mechanical_keyboard,B,2.8,69.0,39.0,92.0,3.4,2.8,75.0,40.0,91.0,4.3
qwen2.5-7b-instruct,mechanical_keyboard,A,3.1,47.0,53.0,85.0,1.5,3.9,73.0,50.0,95.0,2.5
qwen2.5-7b-instruct,mechanical_keyboard,B,3.0,54.0,42.0,68.0,2.0,3.8,58.0,57.0,68.0,3.8
qwen2.5-7b-instruct,mechanical_keyboard,B,3.9,75.0,64.0,96.0,3.2,3.6,73.0,33.0,79.0,3.8
qwen2.5-7b-instruct,mechanical_keyboard,B,3.6,71.0,36.0,58.0,5.0,3.0,44.0,55.0,96.0,2.6
qwen2.5-7b-instruct,mechanical_keyboard,B,2.3,72.0,53.0,59.0,4.1,2.8,43.0,38.0,72.0,2.5
qwen2.5-7b-instruct,mechanical_keyboard,B,3.7,43.0,35.0,51.0,2.0,2.1,66.0,40.0,84.0,2.2
qwen2.5-7b-instruct,mechanical_keyboard,B,3.0,77.0,33.0,66.0,1.1,2.4,80.0,37.0,95.0,2.4
qwen2.5-7b-instruct,mechanical_keyboard,A,3.9,37.0,55.0,90.0,2.9,3.2,76.0,49.0,58.0,3.0
qwen2.5-7b-instruct,mechanical_keyboard,A,2.6,48.0,33.0,98.0,1.9,2.2,54.0,30.0,79.0,4.3
qwen2.5-7b-instruct,mechanical_keyboard,B,3.2,72.0,41.0,75.0,3.5,3.4,76.0,40.0,57.0,1.1
qwen2.5-7b-instruct,mechanical_keyboard,B,2.5,65.0,43.0,51.0,2.4,2.2,43.0,55.0,79.0,4.0
qwen2.5-7b-instruct,mechanical_keyboard,B,3.7,67.0,34.0,54.0,4.2,3.7,70.0,39.0,76.0,3.7
qwen2.5-7b-instruct,mechanical_keyboard,A,3.3,55.0,47.0,50.0,3.2,3.6,66.0,67.0,65.0,4.5
qwen2.5-7b-instruct,mechanical_keyboard,B,2.9,37.0,44.0,99.0,1.7,4.0,68.0,33.0,81.0,3.4
qwen2.5-7b-instruct,mechanical_keyboard,B,2.3,51.0,46.0,92.0,1.1,2.8,73.0,37.0,84.0,2.2
qwen2.5-7b-instruct,mechanical_keyboard,B,3.3,69.0,36.0,90.0,4.6,3.1,38.0,63.0,61.0,2.4
qwen2.5-7b-instruct,mechanical_keyboard,B,3.3,45.0,52.0,64.0,4.3,2.2,43.0,33.0,65.0,4.1
qwen2.5-7b-instruct,mechanical_keyboard,B,2.5,74.0,54.0,54.0,4.0,3.8,62.0,59.0,55.0,1.9
qwen2.5-7b-instruct,mechanical_keyboard,B,2.7,78.0,64.0,77.0,3.9,3.2,45.0,49.0,51.0,2.4
qwen2.5-7b-instruct,mechanical_keyboard,B,2.8,75.0,38.0,63.0,4.3,3.0,70.0,48.0,97.0,3.6
qwen2.5-7b-instruct,mechanical_keyboard,A,2.7,55.0,49.0,96.0,2.1,2.0,73.0,47.0,91.0,4.7
qwen2.5-7b-instruct,mechanical_keyboard,A,2.3,46.0,32.0,81.0,4.3,3.8,40.0,53.0,78.0,1.7
qwen2.5-7b-instruct,mechanical_keyboard,A,2.7,65.0,49.0,62.0,2.8,2.6,75.0,68.0,57.0,2.8
